The Gallows;20 years after a horrific accident during a small town school play, students at the school resurrect the failed show in a misguided attempt to honor the anniversary of the tragedy - but soon discover that some things are better left alone.;87;2015-07-10;/rCcmr3PqKohsjl7SlsTRZF0WcUF.jpg
The Giant Spider Invasion;A black hole hits North Wisconsin and opens a door to other dimensions. Giant 15 meter spiders emerge from it, who have an appetite for human flesh! Dr. Jenny Langer and Dr. Vance from the NASA try to save the world.;84;1975-10-01;/ehYNFigslYiNAAzFW5yMAi6NuTG.jpg
The Girl Said No;A comedy romance in which breezy Haines, as a young lady killer, tries to capture the heart of Hyams who has turned him down for Bushman.  Haines plots dozens of extreme measures to win her over, and finally goes so far as to drag her from the altar, bound and gagged.;91;1930-03-15;/aBnhMT5aJdtqjWBYlVhiAWD4F7v.jpg
The Girl from Monaco;A brilliant and neurotic attorney goes to Monaco to defend a famous criminal. But, instead of focusing on the case, he falls for a beautiful she-devil, who turns him into a complete wreck... Hopefully, his zealous bodyguard will step in and put everything back in order... Or will he ?;95;2008-08-20;/9jT9HfGs5fDSF04ESiJwnh7BLfN.jpg
The Golden Hawk;A 17th-century French pirate (Sterling Hayden) sides with an English noblewoman (Rhonda Fleming) who's posing as a pirate.;83;1952-10-08;/AkKDAyp5Nl1w2Q32s7pRB1H2kNo.jpg
The Good Die Young;1954 British crime thriller by Lewis Gilbert, based on a novel by American novelist Richard Macaulay. Four men  in post-war London, two Brits and two Americans, feel forced to turn to crime by their financial problems, and decide to rob a mail van together.;100;1954-03-02;/u4eBJFfPlhggaBYQOgv5c7zCgHz.jpg
The Good Lie;A child of rape tracks down his villainous biological father.;92;2013-05-10;/konIs19XPsgFqYzJxBSV7wZipl6.jpg
The Grasshopper;A British Columbia teenager dreams of show business but winds up as a call girl in Las Vegas.;98;1970-05-27;/4PM7ZyGBqGsLNCLXK3E4C0MIo0c.jpg
The Great Garrick;A British actor insults a French acting group only to fall victim to a prank that might destroy his career.;89;1937-10-30;/tCtKCySyFKO9MOnjX2Pw8xfCw7j.jpg
The Great Match;A comedy about the attempts of tribal groups around the world to watch a soccer match.;88;2006-04-21;/ArCjv67ZoBBUWw8rGhGEtoh15a0.jpg
The Great Rupert;A Christmas Wish is a heartwarming holiday classic about a family led by (Jimmy Durante) who is down on their luck at Christmas time.Shortly before Christmas, they move into an apartment where Rupert the squirrel lives in the attic rafters. Just as it seems that the holiday will come and go without so much as a Christmas tree, Rupert acts as the family's guardian angel - not only saving Christmas, but changing their lives forever.;88;1950-03-01;/eOXOyCiGlNDKuoHAP9cmwpADvaB.jpg
The Great Spy Chase;A cold-war spy parody. After the death of an armaments manufacturer, an international group of spies is drawn into a high-stakes battle of wits to obtain the valuable military patents which have been inherited by the lovely widow.;105;1964-12-10;/rOCFgn93oq6VAemB1XCfqQltiyh.jpg
The Great Waldo Pepper;A biplane pilot who had missed flying in WWI takes up barnstorming and later a movie career in his quest for the glory he had missed.;108;1975-03-13;/hdKRlRpYvnO9zpmq7pzLr1Hv5oy.jpg
The Great White Hope;A black champion boxer and his white female companion struggle to survive while the white boxing establishment looks for ways to knock him down;103;1970-10-11;/xijbD1c3ponKXX7TTOQZMg90U7j.jpg
The Greatest Game Ever Played;A biopic of 20-year-old Francis Ouimet who defeated his golfing idol and 1900 US Open Champion, Harry Vardon.;120;2005-09-30;/qn0AtESY7e5EgzYxmOZU5UeirEH.jpg
The Groundstar Conspiracy;A break-in and sabotage attempt occurs at a top secret research institute and the culprit is cornered and captured. The problem is that he's been badly injured and claims to have lost his memory entirely. A cat-and-mouse game ensues between investigator Tuxan, the mystery intruder Welles and the people who sent him on the mission.;103;1972-06-12;/sFKWDd4WnB2cigLzyH0Q4gqdpNt.jpg
The Handmaiden;1930s Korea, in the period of Japanese occupation, a new girl (Sookee) is hired as a handmaiden to a Japanese heiress (Hideko) who lives a secluded life on a large countryside estate with her domineering Uncle (Kouzuki). But the maid has a secret. She is a pickpocket recruited by a swindler posing as a Japanese Count to help him seduce the Lady to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until Sookee and Hideko discover some unexpected emotions.;145;2016-06-01;/wvzfK5QR6dGLwND8MCzWjsQWG4Q.jpg
The Haunted Castle;A bat flies into an ancient castle and transforms itself into Mephistopheles himself. Producing a cauldron, Mephistopheles conjures up a young girl and various supernatural creatures, one of which brandishes a crucifix in an effort to force the devil-vampire to vanish.;3;1896-12-24;/qyjNiI7AjPQ9uxkkiydjTwZ8Dh7.jpg
The Horseplayer;A blonde (Sammi Davis) seduces a quirky liquor-store worker (Brad Dourif) as inspiration for her artist boyfriend (M.K. Harris).;89;1990-01-01;/vFHmaFoJOfZhUMeUN8w54rqzzDF.jpg
The Hour Before the Dawn;A beautiful Austrian refugee in England--who is also a Nazi agent--marries a scholarly English pacifist. He lives near a secret military base she needs to get information about so she can help in Hitler's planned invasion of England.;75;1944-05-10;/lIa4VzhvGkV0Hr2d0vgTraaJTWP.jpg
The House on 56th Street;A beautiful chorine marries a handsome rich socialite, but her idyllic life ends when she visits a dying old beau and is charged when he commits suicide.;68;1933-12-23;/wEfua5ZohfxiWp2Z4kkgHZRa4b1.jpg
The Hunt for Gollum;A British fan film based on the appendices of Tolkien's The Lord of the Rings. Set in Middle-earth, Strider must hunt down Gollum to keep the Ring secret.;38;2009-05-04;/t1oWnjAm80QW0YFeSk5BbFlgkuS.jpg
The Hunted;A businessman on a trip to Tokyo ends up in the middle of a centuries old feud between a criminal Ninja cult and a Samurai when he witnesses a assassination performed by the Ninja-cult leader.;106;1995-02-24;/llu5wgQGYyMVDnz4p8ds8Um3lUa.jpg
The Informers;A collection of intersecting short stories set in early 1980's Los Angeles, depicts a week in the lives of an assortment of socially alienated, mainly well-off characters who numb their sense of emptiness with casual sex, violence, and drugs.;98;2008-11-05;/xnMtS358tznjBD59M0YQgjsKFFQ.jpg
The Intern;70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.;121;2015-09-24;/vQ7oVX2j7BnMDYyzuFeG1epqvGb.jpg
The Jungle;A comedy about funny adventures of the married couple on the remote island.;80;2012-11-29;/3OGu589I6FLz8KNBBYzZ7LmZ9Fx.jpg
The Karate Kid;12-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.;140;2010-06-10;/l13emtM0cz0HyJeWSxb6ml5RvzT.jpg
The Key;A British officer stationed in Ireland falls for the wife of an intelligence man.;71;1934-06-09;/2xEeyGbP50zDs3AjS3AtO9R3ohS.jpg
The Kinematograph;A 19th-century inventor is close to perfecting motion pictures but doesn't want to reveal his invention to the public until he can show films with sound and color.;12;2009-01-01;/7y1IsPxIUAKx43U0ZCmi11HrHFO.jpg
The King;A 35-year old man, just released from jail, decides to make a clean break from the big city and his troubled past. He retreats to the abandoned village his father came from and moves into an old, collapsing house. Alone, far from the bigger village and doing petty jobs to survive, he will strive to find himself once more. Amidst a haze of suspicion and scorn by villagers who treat him an intruder, his past catches up to him in the form of his girlfriend from Athens. Conflict is inescapable;130;2002-11-09;/uZhd0CFnpqUx4jCFNf0ilpZuN00.jpg
The Lady in Red;1930's gangster era film about Dillinger and his last girl. Written by John Sayles.;93;1979-07-01;/hYv3BUWVjPeoxsRugRu5fdfKEYA.jpg
The Lady of Scandal;A British man shocks his snooty, disapproving family when he becomes engaged to a famous actress.;76;1930-05-24;/16UnymEv8fnGJh1blSbHSsS3NEz.jpg
The Land Before Time X: The Great Longneck Migration;A bedtime story leads Littlefoot and his grandparents on a journey to a new land, where Littlefoot discovers someone who vanished before he was born: his father! Now Littlefoot must decide between two worlds. Will he leave to be with his friends in the Great Valley, or stay behind and start a new life with his father?;84;2003-12-02;/mGNPlGgCg7BjA7ZYyu5AC05GhqE.jpg
The Last American Hero;A backwoods bootlegger decides to put the driving skills he developed evading the law to good use. He becomes a race car driver, and eventually, one of the fastest drivers in history.;95;1973-01-01;/c9NAQ1qMjj0u8MEYTDnu3586aBi.jpg
The Last Band in Lebanon;A comedy about three military band reservists who wake to discover that the Israeli army has withdrawn from Lebanon and left them behind.;98;2016-10-13;/uwc3yja3Lie6LH8w0Q3ev2pHB3b.jpg
The Last Heist;A bank heist descends into violent chaos when one of the hostages turns out to be a serial killer. Trapping the well-organized team of bank robbers in the building, the killer is now picking them off one by one.;84;2016-06-17;/aifBqQuTlH375W1Ht1xriOURnZE.jpg
The Last Hunt;A buffalo hunter (Stewart Granger) has a falling-out with his partner (Robert Taylor), who kills for fun.;108;1956-04-30;/xF7Y6QWhg3GWFAFnnHjbbj06TvF.jpg
The Last of Mrs. Cheyney;A chic jewel thief in England falls in love with one of her marks.;98;1937-02-19;/gQF3NugbLecKLiMyJwchNqGOCk1.jpg
The Life Of Buddha;A BBC/Discovery Channel co-production, this docu-narrative film describes the life of Siddharta Gautama, the process by which he arrived at the fundamentals of Buddhism and the archaeological findings confirming the traditional accounts of his life. In addition it also gives a glimpse of Buddhism today and features interviews by the Dalai Lama and other notable Buddhists.;92;2007-12-05;/bLEGBRzaqMkqfkyTXam0ky0fzl4.jpg
The Lift;A businessman lives out his daily routine until he meets unexpected stress in the form of his apartment building's elevator.;7;1972-11-01;/jWw5rb3iE3JUtfABENI2F8iySeF.jpg
The Lion in Winter;1183 AD: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. They and his wife variously plot to force him.;134;1968-01-01;/zzK551e51k00SlofHZfmS5zcWhy.jpg
The Little Death;A comedy film that looks into the loosely connected lives of people with strange sexual fantasies. A woman with a dangerous fantasy and her partner's struggle to please her. A man who begins an affair with his own wife without her knowing anything about it. A couple struggling to keep things together after a sexual experiment spins out of control. A woman who can only find pleasure in her husband's pain. A call centre operator caught in the middle of a dirty and chaotic phone call. And the distractingly charming new neighbour who connects them all.;96;2014-06-13;/eFxgujAuoCZ3mwqAjhHi5nvZ8Sd.jpg
The Lorax;A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.;86;2012-03-01;/6FuYtjegxaUv7n7C733hUEOQytR.jpg
The Lost;A charismatic psycho suspected of killing two innocent campers in a cold-blooded double homicide grows increasingly unstable as his suburban empire starts to crack at the foundations.;119;2006-03-11;/bbEUTZidUpsbDdaY6vHlhpSff1w.jpg
The Lost Thing;A boy finds a strange creature on a beach, and decides to find a home for it in a world where everyone believes there are far more important things to pay attention to.;15;2010-01-01;/4vnvrefGIaCTj23yDGBT9h6qTT9.jpg
The Lost World of Communism;1989 marked the collapse of communism in Eastern and Central Europe and an end to a way of life for millions of people. Having lived through extraordinary times, they tell their stories of life behind the Iron Curtain, looking beyond the headlines of spies and surveillance, secret police and political repression, to reveal a rich tapestry of experience.;180;2009-03-14;/nKilB3NcsVKF2tCsI4ef3RRcu3w.jpg
The Love Letter;20th century computer games designer Scott exchanges love letters with 19th century poet Elizabeth Whitcomb through an antique desk that can make letters travel through time.;98;1998-02-01;/t49uHFwfWcyQoiuBzsoT0yRvbVi.jpg
The Love Trap;A chorus girl loses her job and thus the room she owes back rent on, and ends up being rescued from the street by a dashing rich man. But his family isn't over-accepting of chorus girls joining their family.;71;1929-08-04;/m6PssjyVARa8D4iHiI28OhxidG0.jpg
The Macomber Affair;"A big-game hunter takes a rich American couple on an African safari. Film adaptation of Ernest Hemingway's ""The Short Happy Life of Francis Macomber"".";89;1947-09-17;/w2TkNLNqmSY6CBbKlflgPzYJYLj.jpg
The Magnet;A classic Ealing comedy in which a young boy steals a magnet and becomes a hero.;79;1950-10-01;/b7fmVM3aZdKjxwbchjLXlbiI2bH.jpg
The Maiden Heist;A comedy centered on three museum security guards who devise a plan to steal back the artworks to which they have become attached after they are transferred to another museum.;91;2009-05-09;/w4B1dt2aB9CuhzEgoW6IGZJBtqn.jpg
The Making of a Lady;1901:- Poor but intelligent Emily Fox Seton accepts a marriage proposal from the older Lord James Walderhurst,a widower pushed into providing an heir by his haughty aunt Maria,;95;2012-12-19;/uRnFF9FT0CPeRHlnVEkiFMb1Pes.jpg
The Man Who Loved Women;1983 Burt Reynolds version -- This is the tale of a sculptor named David who has a major womanizing problem. He goes to seek help from a psychiatrist, Marianna, to cure him of his obsession with women. His story of sexual and romantic exploits with the ladies is told by Marianna.;110;1983-12-18;/swv9V9oBrdqPF7eOqPX0ZHdebPE.jpg
The Man from Monterey;A cavalry officer helps save a family's ranch from land grabbers;57;1933-07-15;/55cmzi8ypssFFG8K91HXhj3b5vW.jpg
The Man in the Net;A artist living in a quiet Connecticut is the main suspect in the disappearance of his shrew wife. Things really turn ugly when the townsfolk attempt to take the law into their own hands.;98;1959-06-10;/h3D0cRxNrYBqsfNCRKodilcNwOJ.jpg
The Message;"1942, Nanjing (Nanking). Following a series of assassination attempts on officials of the Japanese-controlled puppet government, the Japanese spy chief gathers a group of suspects in a mansion house for questioning. A tense game of ""cat and mouse"" ensues as the Chinese code-breaker attempts to send out a crucial message while protecting his/her own identity.";118;2009-09-22;/iJAHv9IADunQIzLZNkq91q5mkOL.jpg
The Misfortunates;13-year-old Gunther Strobbe grows up surrounded by alcohol, trash and his completely useless father and uncles. Slowly but surely, he's being prepared for the same hapless life. Can he defy his destiny?;108;2009-10-07;/3SecH2V1ENiQ8kLWCYSDyO8EuHw.jpg
The Mistletoe Promise;A chance meeting between two strangers who share a disdain for Christmas results in The Mistletoe Promise, a pact to help them navigate their holiday complications - together. But as they spend more time with each other and experience the magic of Christmas the phony couple discovers there may be more to their contract than business.;84;2016-11-04;/gkK9i8xq4Ba4K0CFalKdez7rftq.jpg
The Muthers;A band of female pirates go undercover at a prison camp on a coffee plantation to rescue their leader's sister.;101;1976-11-01;/eq8IsmMdI0p7RQ26CYRrD402kO0.jpg
The Mysterious Island;1865, The American Civil War: Five POW manage to escape by balloon from Fort Richmond. Caught in a storm and with the balloon damaged they find themselves 'shipwrecked' on a volcanic desert island somewhere in the Pacific. Just before crash landing their leader, the brilliant engineer Cyrus Smith falls to his apparent death in the raging waters, but later turns up completely unharmed and with no memory of how he was saved. His fellow castaways are: the famous journalist Gedeon Spilett, the salty sailor Bonaventure Pencroff, the orphaned boy Harbert Brown and the black servant of Smith, Nab. The dog Top also joined them in the escape.;96;1973-03-17;/1D3QCqPguSSBTsH2sWZAxhyMVsI.jpg
The Mysterious Lady;A beautiful Russian spy seduces an Austrian military officer in order to obtain secret plans. When she falls in love with him, both are placed in danger.;89;1928-08-04;/av9eOZhsWXDXpoZmnDS34N99FEQ.jpg
The Nanny Diaries;A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge.;106;2007-08-24;/vaARLtfmTHbNpcZycgYLV62M7ye.jpg
The Narrows;"A 19 year old Brooklyn boy who is torn between two worlds when his photography portfolio wins him a partial scholarship to NYU. He must figure out how to balance his Italian neighborhood roots with the expansive, sophisticated world on the other side of the East River. Based on Tim McLoughlin's novel ""Heart of the Old Country"".";107;2008-09-08;/fHeP9ix9xFGnf4Uty6ltmGAWGEs.jpg
The National Shotgun;A catalan manufacturer of intercoms travels to Madrid, accompanied by his mistress, to attend a hunt that he has organized. Its main purpose is to mix with people of high society to improve their business. All seems well until the owner of the farm shows full authority over James, who is the real organizer of the meeting. The celebration is diverse characters who live next to absurd situations.;95;1978-09-14;/tDN6013ueGHNEzAxiWGrcWUwdiR.jpg
The Neighbor;A businessman (Modine) watches as his life begins to unravel after learning his ex-wife is going to marry his best friend. A distracting battle of wills with a real estate developer, however, might just be the thing that turns his life around.;98;2008-11-28;/ljFXAiij7Jr8tpvfcxTsTKLE5Hk.jpg
The New Adventures of the Elusive Avengers;A brilliant continuation of the saga, now in the city. The target of young patriots is a map held in the safe locker in the headquarters of secret police!;82;1968-06-06;/cVg2esz4zheJo6iCA3FhkQtJ3NR.jpg
The New Kids;A brother and sister arrive in a small town to help their relatives run an amusement park, and they find the town is terrorized by a local street gang.;86;1985-01-18;/qNFwLemCPxggolfqf1pgMQsJvlV.jpg
The New Monsters;"15 years after the monumental ""I mostri"" which was a great example of Italian sketch comedy, 3 of the greatest Italian directors ever (Risi, Monicelli, Scola) the best Italian writers ever (Age, Scarpelli) the best Italian actors ever (Tognazzi, Gassmann, Sordi) one of the most beautiful woman in the world (Ornella Muti) participate to this great tribute.";115;1977-12-15;/8No6BUIBBy6tGIYKqLQLcOZwiHN.jpg
The New York Ripper;A burned-out New York police detective teams up with a college psychoanalyst to track down a vicious serial killer randomly stalking and killing various young women around the city.;93;1982-01-01;/o7WfOy00PJWFHQBiqXok3PrAvc2.jpg
The Odd Couple II;30 years after the first film, Oscar and Felix embark on a road trip together, to attend the wedding of Oscar's son to Felix's daughter.;97;1998-04-09;/7Beh3AbbD6hYNUa2EXKilSFTLOl.jpg
The Odd Life of Timothy Green;A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.;105;2012-08-15;/5eO9ajHlNgR6hp0UFO0d6b3PjNQ.jpg
The Offence;A burned-out British police detective finally snaps while interrogating a suspected child molester.;112;1973-01-11;/rXqtjNyyxV925H4uWiS0aJAdlyN.jpg
The Opposite Sex;"A Bet's A Bet tells the story of Vince, New England's most successful divorce attorney. To Vince, life is one big competition, and losing is unacceptable. This also applies in his dating life with his love 'em and leave 'em approach. Then Vince meets Jane, who is beautiful, successful and also extremely driven. Together they enter into a series of entertaining wagers with each other where the winner gets to decide the fate of the loser. After all, ""A Bet's a Bet!""";96;2014-11-08;/jso5UCtnkYvydHlCuAZ5v8c1Zj7.jpg
The Opposite of Sex;A 16-year-old girl visits her gay half-brother and ends up seducing his boyfriend, thus wreaking havoc on all of their lives.;105;1998-05-22;/c6RVvQXvpMxQTJD6nsUhliWxqcO.jpg
The Pacific;"A 10-part mini-series from the creators of ""Band of Brothers"" telling the intertwined stories of three Marines during America's battle with the Japanese in the Pacific during World War II.";540;2010-03-15;/xV7FKNqOwnO3aJSiRM8WCrwdRS8.jpg
The Painted Veil;A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.;125;2006-12-09;/5JXwb59tH5vs3knx0UlhDyxXpjc.jpg
The Paleface;"A butterfly collector unwittingly wanders into an Indian encampment while chasing a butterfly. This tribe has resolved to kill the first white man who enters their encampment because white oil tycoons are trying to force them from their land. The Indian warriors give chase to Keaton, who ingeniously escapes their efforts to kill him. As a result, Keaton eventually becomes accepted by the tribe and given the title, ""Little Chief Paleface"". He subsequently leads the tribe's effort to stop the oil tycoons from displacing them from their land.";20;1922-01-01;/1E0bHCxwnbnlKHHgpyrnIQNOCCO.jpg
The Paper Brigade;A 14 year old boy named Gunther moves to a small town with his parents and little brother. He meets up with a group of overly charitable paper boys who want him to sub for their friend while he's out of town. Gunther agrees so he can get enough money for concert tickets to take his blonde and beautiful crush too, all the while dealing with Chad, her wannabe boyfriend and his bully friends. All in all, Gunther learns to respect himself and other people and to have fun during it all.;90;1997-02-25;/gEGSdp1MRpGzz4kufzjfKRuLmAH.jpg
The Passion of Joan of Arc;A classic of the silent age, this film tells the story of the doomed but ultimately canonized 15th-century teenage warrior. On trial for claiming she'd spoken to God, Jeanne d'Arc is subjected to inhumane treatment and scare tactics at the hands of church court officials. Initially bullied into changing her story, Jeanne eventually opts for what she sees as the truth. Her punishment, a famously brutal execution, earns her perpetual martyrdom.;110;1928-04-21;/5HL0dEJfd7PF0eRiKz8BiNfe8Tf.jpg
The Pebble and the Penguin;A bashful bachelor penguin named Hubie, who's partial to a pretty female named Marina. Ancient penguin ritual dictates that males present a pebble to their intended, then mate for life. Hubie finds a spiffy stone, but before he can bestow it on Marina, dastardly rival Drake tosses him into the churning sea, and Hubie gets swept away.;74;1995-04-11;/mhvAnxL3RIgh8gxfIBdtcbFitDq.jpg
The Pleasure Is All Mine;"A beautiful, self-centered young woman's life turns upside down when she suddenly ""loses her clitoris"" (i.e. her ability to have an orgasm).";82;2004-08-18;/15N7MDXpxpmALJpfjKZ23vAguSd.jpg
The Pool;A boy in abject poverty works in a hotel and becomes obsessed with a swimming pool in the opulent hills of Panjim, Goa, India. His life gets turned upside-down when he attempts to meet the mysterious family who lives at the house.;98;2008-09-03;/30yS0iGJ0WhDUSiFy2rToeNoiUw.jpg
The Ranch;"A comedy drama about a few days in the lives of a group of ""working girls"" in Reno, NV. ""The Ranch"" is a legally operated brothel that operates under the careful watch of state health inspectors (who insist on weekly medical check-ups) and the semi-benevolent leadership of Mary, the manager. While the women on staff don't have to dodge the law like their comrades elsewhere, that doesn't mean they don't have their problems";90;2004-07-05;/xWLdwd4hkFoYqePHXITnGpELp8X.jpg
The Recruit;A brilliant CIA trainee must prove his worth at the Farm, the agency's secret training grounds, where he learns to watch his back and trust no one.;115;2003-01-31;/hQuFWLIKUwWUWYhk6KHsBOKKeHc.jpg
The Ref;A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.;97;1994-03-09;/njp8Vyx77uCJsGIwnIfu4zfBwFR.jpg
The Return of Bruno;"A ""documentary"" about the major influence that a '60s rock singer named Bruno has had on rock music, as attested to by such rock legends as Ringo Starr, Brian Wilson and the Bee Gees, among others.";56;1987-02-17;/fUnRt6YD8JNylBSvVP0avUL0Rzd.jpg
The Road;A 12 year old cold case is reopened when three teens are missing in an old abandoned road where a gruesome murder is left undiscovered for three decades.;110;2011-11-30;/AtrT22mUvAeBZWYoCbJ7GqGHX3Z.jpg
The Robber Symphony;A bag of loot is stashed in a piano that belongs to a family of traveling entertainers. A gang of robbers tries to get the loot back, and though they kddnap two members of the troop, the third, a young boy, has run off with the piano.;136;1937-07-01;/xyaOzs4xrYhKssWB4v91rRji4Yg.jpg
The Rose Seller;13-year-old Monica leads a street life, making her living by selling flowers to couples in local nightspots, she is joined by 10-year-old Andrea who runs out of her house after her mother beats her.;116;1998-05-13;/pFyzNcy7xuwGw6mStULsgCRTEwO.jpg
The Round Up;1942. Joseph is eleven. And this June morning, he must go to school, a yellow star sown on his chest. He receives the support of a goods dealer. The mockery of a baker. Between kindness and contempt, Jo, his Jewish friends, their families, learn of life in an occupied Paris, on the Butte Montmartre, where they've taken shelter. At least that's what they think, until that morning on July 16th 1942, when their fragile happiness is toppled over.;115;2010-03-10;/iHJtP74X9hie5LZDwmFW7wugX1H.jpg
The Scarlet Coat;A Colonial major (Cornel Wilde) turns traitor to catch a British spy (Michael Wilding) plotting with Benedict Arnold.;101;1955-07-28;/by4fUZIyQIuOszmaeSoG7eZlvZe.jpg
The Scheming Gambler's Paradise;A combination gambling den and bawdy house is set up so that croupiers, patrons, prostitutes, and the owner can quickly change it all into a mercantile establishment when the cops stage a raid.;3;1905-01-01;/6MwBolpHcddjB3JQyNo2AfB8e3L.jpg
The Secret Adventures of Tom Thumb;A boy born the size of a small doll is kidnapped by a genetic lab and must find a way back to his father in this inventive adventure filmed using stop motion animation techniques.;61;1993-12-10;/1X9xCx8onIKeW9yMO6zDFf3KHZg.jpg
The Secret Glory;A British-produced documentary about the bizarre life of Nazi SS officer Otto Rahn, focused on his search for the mystical Holy Grail of Christ.;90;2001-09-04;/rDck18qHcEY3RtfLrCDW7jKELOv.jpg
The Secret Life of Girls;15-year-old Natalie, confused to begin with, finds out about her father's affair with one of his students. Refusing to simply stand by and watch her family disintegrate, Natalie takes it upon herself to expose the problem, and in doing so calls into question the family's penchant for denial.;90;1999-05-29;/AjKeFiuNw2UTpGfQbP6syRSQF4r.jpg
The Secret Life of Marilyn Monroe;A chronicle of Marilyn Monroe's family life and how she succeeded in hiding her most intimate secrets from the press and an invasive world.;240;2015-05-30;/6MmzQtW2kdjj0K4eZO7qj9MwUFa.jpg
The Secret of Roan Inish;10-year-old Fiona is sent to live with her grandparents in a small fishing village in Donegal, Ireland. She soon learns the local legend that an ancestor of hers married a Selkie - a seal who can turn into a human. Years earlier, her baby brother was washed out to sea and never seen again, so when Fiona spies a naked little boy on the abandoned Isle of Roan Inish, she is compelled to investigate..;97;1994-01-01;/x3H5XwswpUWnskoAWRwiB7rYBxt.jpg
The Seeker: The Dark Is Rising;A boy's life is turned upside down when he learns that he is the last of a group of immortal warriors who have dedicated their lives to fighting the forces of the dark.;94;2007-10-05;/wmPHQxchlpuRAFG94NWMtCZF65k.jpg
The Seven Magnificent Gladiators;A bandit leader endowed with supernatural powers by his sorceress mother makes yearly raids on a peasant village. However, the women of the village come into possession of a magic sword, and go in search of a hero who is able to wield it and save their village from the evil bandit.;100;1983-07-31;/fw6lWM7gnLZEdponF5BJUequQcf.jpg
The Silence;13-year-old Sinikka vanishes on a hot summer night. Her bicycle is found in the exact place where a girl was killed 23 years ago. The dramatic present forces those involved in the original case to face their past.;120;2010-08-13;/khJaULBHdhmxNgyyew6fd4kr5T0.jpg
The Simple Life Of Noah Dearborn;A 91 years old carpenter, who is still in completely good health, has to fight developers who are trying to force him to sell his land.;85;1999-05-09;/usRtFfIg8vl4lBSo8v6Ka9t8K4V.jpg
The Singing Nun;"A Belgian nun, Sister Ann is sent to another order where she's at first committed to helping troubled souls like, Nichole and little Dominic. When Father Clementi hears Sister Ann's uplifting singing style, he takes her to a talent contest. Suddenly, Sister Ann is signed to a record deal and everyone is listening to her light-hearted songs. Sister Ann is unprepared for her new found fame (like appearing on the ""Ed Sullivan"" show) and unwanted side-effects, including a wrongful attraction to an old friend,";97;1966-04-02;/vITreT3v0ofJXchbvtlwB6AjR1Z.jpg
The Skin I Live In;A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.;117;2011-08-17;/iFIgRIhz3CdWDuKBqEDURV4a4Ly.jpg
The Slender Thread;A college volunteer at the crisis phone gets a call from a suicide caller.;98;1965-12-23;/kdkol1ZmTsgrvymeo0NBRnbE8k9.jpg
The Smart Set;A cocky, arrogant young playboy is expelled from his American polo team shortly before the big match with England. Silent.;80;1928-03-24;/o8mji5IqKPy58BcAmbaFlDUajoc.jpg
The Snake God;A beautiful Italian woman is told by her black friend about the Carribean love god Jambaya who appears in the form of the snake. By the end of the movie, Cassini has decided to give herself to Jambaya while Cunningham departs with her white friend's ex-lover, establishing a neat symmetry between their respective fantasies of exoticism.;94;1970-11-28;/fqRknFhuPFBbyKT7CCLmUikQNvO.jpg
The Snow Creature;A botanical expedition to the Himalayas captures a Yeti and brings it back alive to Los Angeles, where it escapes and runs amok, seeking food.;71;1954-11-01;/fvvfa8oE3G8CrdXrshWzWxPgEYE.jpg
The Source;A comedy/drama set in a village and centered on a battle of the sexes, where women threaten to withhold sexual favours as long as the men refuse to install a water pipe.;135;2011-11-02;/8oDCWcVDAGsrcB6HHvVsvPuQ09L.jpg
The Space Movie;1969's Apollo 11 mission to the moon is highlighted in this tribute to the history of the United States' space program.;78;1980-11-17;/jwoAiCd2B3z9yfOqMVl6WGKGRRc.jpg
The Special Need;28 year old Enea is looking for love - physical love that is. But as the autist he is, living in Italy, this is anything but easy. So he and his best friends Carlo and Alex set out on a journey through Europe and eventually find a lot more than they are looking for.;84;2013-01-23;/pshkMRt1A0cQTH3UzmO7sZE0t9M.jpg
The Spook Who Sat by the Door;A black man plays Uncle Tom in order to gain access to CIA training, then uses that knowledge to plot a new American Revolution.;102;1973-09-21;/fxjjBvyp1YGMW3Ye6amKza34ctw.jpg
